loc,add_loc,del_loc,com_num,fix_com_num,past_bug_ids,post_bug_ids,hcm,dev_total,dev_minor,dev_major,dev_ownership,period,avg_period,max_interval,min_interval,spatial,timing,faulty,file
73,21,10,6,0,0,0,0.00200511820611481,5,4,1,0.333333333333333,2861,476,969,0,3,2,n,"src/main/org/apache/tools/ant/filters/StripLineComments.java"
1,0,0,1,0,0,0,0.000175472351265754,1,0,1,1,103,103,103,103,1,0,n,"src/main/org/apache/tools/ant/types/resources/URLProvider.java"
15,11,7,7,0,0,0,0.0184814124235964,5,4,1,0.428571428571429,3470,495,2360,1,6,5,n,"src/main/org/apache/tools/ant/taskdefs/TaskOutputStream.java"
16,23,21,13,0,0,0,0.0118256115241191,6,4,2,0.384615384615385,3455,265,971,0,10,6,n,"src/main/org/apache/tools/ant/taskdefs/LogOutputStream.java"
118,40,25,6,0,0,0,0.00174110145421616,3,1,2,0.5,1336,222,536,14,2,0,n,"src/main/org/apache/tools/ant/taskdefs/optional/ssh/ScpToMessageBySftp.java"
13,18,2,3,0,0,0,0.000918872309016659,1,0,1,1,1686,562,1014,120,1,1,n,"src/main/org/apache/tools/ant/types/resources/selectors/Type.java"
123,55,22,13,1,1,1,0.00524750247724333,6,3,3,0.307692307692308,2845,218,673,0,13,2,y,"src/main/org/apache/tools/ant/taskdefs/optional/splash/SplashTask.java"
231,253,25,26,5,2,1,0.00889582583519258,9,9,0,0.153846153846154,2872,110,788,0,26,5,y,"src/main/org/apache/tools/ant/taskdefs/optional/EchoProperties.java"
142,146,65,27,0,0,0,0.043346134863577,10,9,1,0.333333333333333,3616,133,2304,0,18,12,n,"src/main/org/apache/tools/ant/taskdefs/MatchingTask.java"
44,0,1,2,0,0,0,0.000232891455437406,1,0,1,1,2891,1445,2882,9,0,0,n,"proposal/sandbox/junit/src/main/org/apache/tools/ant/taskdefs/optional/rjunit/remote/TestSummary.java"
130,46,6,6,0,0,1,0.00151878467372761,3,2,1,0.666666666666667,1137,189,853,3,4,0,y,"src/main/org/apache/tools/ant/util/ScriptRunnerBase.java"
15,15,39,16,4,1,0,0.0531200502276721,6,4,2,0.375,3643,227,1510,0,16,6,n,"src/main/org/apache/tools/ant/taskdefs/GZip.java"
107,36,27,3,0,0,0,0.00169248127368933,3,0,3,0.333333333333333,2456,818,2174,101,3,2,n,"src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCLock.java"
5,5,6,3,0,0,0,0.00118120937463237,2,0,2,0.666666666666667,2383,794,2361,8,3,1,n,"src/main/org/apache/tools/ant/TypeAdapter.java"
9,0,0,1,0,0,0,0.000248710417512175,1,0,1,1,541,541,541,541,1,0,n,"src/main/org/apache/tools/ant/taskdefs/Local.java"
18,3,10,5,0,0,0,0.00165074712608545,3,0,3,0.4,2616,523,1666,1,5,2,n,"src/main/org/apache/tools/ant/types/ResourceLocation.java"
49,25,22,8,0,0,0,0.00274441263069808,5,4,1,0.5,2861,357,1001,0,5,2,n,"src/main/org/apache/tools/ant/filters/StripJavaComments.java"
151,162,23,47,12,5,0,0.0391668194652531,11,9,2,0.25531914893617,3480,74,772,0,47,4,n,"src/main/org/apache/tools/ant/DefaultLogger.java"
5,8,3,7,0,0,0,0.010624602738788,4,2,2,0.428571428571429,3454,493,1406,20,7,6,n,"src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitResultFormatter.java"
58,48,2,3,0,0,0,0.00075727032762651,2,0,2,0.666666666666667,1686,562,1178,107,1,1,n,"src/main/org/apache/tools/ant/types/resources/selectors/Name.java"
0,26,26,2,0,0,0,0.000278683376155927,2,0,2,0.5,2894,1447,2875,19,0,0,n,"src/main/org/apache/tools/ant/taskdefs/optional/sos/SOSCmd.java"
43,32,24,15,1,1,0,0.00565189428006519,7,6,1,0.4,2961,197,1288,0,15,1,n,"src/main/org/apache/tools/ant/taskdefs/optional/junit/XalanExecutor.java"
