loc,add_loc,del_loc,com_num,fix_com_num,past_bug_ids,post_bug_ids,hcm,dev_total,dev_minor,dev_major,dev_ownership,period,avg_period,max_interval,min_interval,spatial,timing,faulty,file
4,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"lucene/src/java/org/apache/lucene/analysis/tokenattributes/KeywordAttributeImpl.f/CL/1/KeywordAttributeImpl.c/MT/1/copyTo(AttributeImpl)"
8,2,2,2,0,0,0,9.84908452770956e-05,2,0,2,0.5,376,188,357,19,2,2,n,"lucene/src/java/org/apache/lucene/search/MultiTermQuery.f/CL/1/MultiTermQuery.c/MT/1/hashCode()"
6,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"lucene/contrib/queryparser/src/java/org/apache/lucene/queryParser/core/processors/QueryNodeProcessorPipeline.f/CL/1/QueryNodeProcessorPipeline.c/MT/1/setQueryConfigHandler(QueryConfigHandler)"
3,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"lucene/src/java/org/apache/lucene/search/DisjunctionSumScorer.f/CL/3/DisjunctionSumScorer.c/MT/1/nrMatchers()"
7,0,0,1,0,0,0,2.87052020325523e-05,1,0,1,1,178,178,178,178,1,1,n,"lucene/src/java/org/apache/lucene/index/TermsHashPerField.f/CL/3/TermsHashPerField.c/CL/4/PostingsBytesStartArray.c/MT/1/clear()"
28,1,1,2,0,0,0,0.000103366168816605,2,0,2,0.5,376,188,318,58,2,1,n,"solr/src/solrj/org/apache/solr/client/solrj/response/FieldStatsInfo.f/CL/1/FieldStatsInfo.c/MT/1/toString()"
3,0,0,1,0,0,0,5.29152395148157e-05,1,0,1,1,328,328,328,328,0,0,n,"modules/analysis/common/src/java/org/apache/lucene/analysis/miscellaneous/WordDelimiterFilter.f/CL/1/WordDelimiterFilter.c/MT/3/isDigit(int)"
10,0,0,1,0,0,0,3.05714390566428e-05,1,0,1,1,4,4,4,4,1,0,n,"lucene/src/java/org/apache/lucene/index/SegmentCodecs.f/CL/3/SegmentCodecs.c/MT/4/read(IndexInput@CodecProvider)"
10,0,0,1,0,0,0,4.15442623530213e-05,1,0,1,1,357,357,357,357,1,1,n,"lucene/src/java/org/apache/lucene/search/RegexpQuery.f/CL/1/RegexpQuery.c/MT/1/toString(String)"
1,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"lucene/src/java/org/apache/lucene/index/InvertedDocConsumerPerField.f/CL/3/InvertedDocConsumerPerField.c/MT/3/start(Fieldable)"
8,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"solr/src/java/org/apache/solr/update/DirectUpdateHandler2.f/CL/1/DirectUpdateHandler2.c/MT/2/rollbackWriter()"
17,12,4,4,0,0,0,9.95850222589832e-05,3,0,3,0.5,357,89,223,10,3,3,n,"lucene/src/java/org/apache/lucene/store/DataInput.f/CL/1/DataInput.c/MT/1/readVInt()"
33,0,0,1,0,0,0,2.25517797198704e-05,1,0,1,1,89,89,89,89,0,0,n,"solr/src/java/org/apache/solr/handler/JsonLoader.f/CL/3/JsonLoader.c/MT/3/parseDelete(SolrQueryRequest@JSONParser)"
4,0,0,3,1,1,0,5.69465829240743e-05,2,0,2,0.666666666666667,376,125,330,5,3,1,n,"solr/src/java/org/apache/solr/core/SolrResourceLoader.f/CL/1/SolrResourceLoader.c/MT/3/addToClassLoader(String@FileFilter)"
3,0,0,1,0,0,0,2.81835106311075e-05,1,0,1,1,139,139,139,139,1,1,n,"lucene/src/java/org/apache/lucene/index/codecs/CodecProvider.f/CL/1/CodecProvider.c/MT/1/getDefaultFieldCodec()"
10,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"lucene/src/java/org/apache/lucene/util/PriorityQueue.f/CL/1/PriorityQueue.c/MT/1/pop()"
4,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"solr/src/solrj/org/apache/solr/client/solrj/SolrQuery.f/CL/1/SolrQuery.c/MT/1/setFacetSort(String)"
15,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"solr/src/webapp/src/org/apache/solr/servlet/LogLevelSelection.f/CL/1/LogLevelSelection.c/MT/4/getEffectiveLevel(Logger)"
3,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"lucene/src/java/org/apache/lucene/search/spans/FieldMaskingSpanQuery.f/CL/1/FieldMaskingSpanQuery.c/MT/1/hashCode()"
6,0,0,1,0,0,0,3.24486881985006e-05,1,0,1,1,167,167,167,167,1,1,n,"solr/src/common/org/apache/solr/common/cloud/CloudState.f/CL/1/CloudState.c/MT/4/getLiveNodes(SolrZkClient)"
12,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"solr/src/java/org/apache/solr/core/SolrResourceLoader.f/CL/1/SolrResourceLoader.c/MT/3/addToClassLoader(String)"
4,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"lucene/src/java/org/apache/lucene/search/FieldCache.f/IN/1/FieldCache.c/CL/1/CacheEntry.c/MT/1/estimateSize(RamUsageEstimator)"
7,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"lucene/src/java/org/apache/lucene/index/StoredFieldsWriter.f/CL/3/StoredFieldsWriter.c/MT/3/free(PerDoc)"
13,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"lucene/contrib/highlighter/src/java/org/apache/lucene/search/highlight/TokenSources.f/CL/1/TokenSources.c/MT/1/getAnyTokenStream(IndexReader@int,String,Analyzer)"
8,0,0,1,0,0,0,4.77321584858217e-05,1,0,1,1,84,84,84,84,0,0,n,"modules/benchmark/src/java/org/apache/lucene/benchmark/byTask/feeds/EnwikiContentSource.f/CL/1/EnwikiContentSource.c/MT/1/close()"
14,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"lucene/src/java/org/apache/lucene/search/spans/NearSpansUnordered.f/CL/1/NearSpansUnordered.c/CL/4/SpansCell.c/MT/4/adjust(boolean)"
1,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"lucene/contrib/highlighter/src/java/org/apache/lucene/search/highlight/Scorer.f/IN/1/Scorer.c/MT/1/startFragment(TextFragment)"
3,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"solr/src/common/org/apache/solr/common/util/FastOutputStream.f/CL/1/FastOutputStream.c/MT/1/writeChar(int)"
3,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"lucene/src/java/org/apache/lucene/search/NumericRangeQuery.f/CL/1/NumericRangeQuery.c/MT/1/newFloatRange(String@Float,Float,boolean,boolean)"
3,0,0,1,0,0,0,4.77321584858217e-05,1,0,1,1,84,84,84,84,0,0,n,"modules/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/SearchWithSortTask.f/CL/1/SearchWithSortTask.c/MT/1/withSearch()"
4,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"lucene/src/java/org/apache/lucene/index/FilterIndexReader.f/CL/1/FilterIndexReader.c/MT/1/getTermFreqVector(int@TermVectorMapper)"
21,1,1,2,0,0,0,0.000103366168816605,2,0,2,0.5,376,188,318,58,2,1,n,"solr/contrib/dataimporthandler/src/main/java/org/apache/solr/handler/dataimport/BinURLDataSource.f/CL/1/BinURLDataSource.c/MT/1/init(Context@Properties)"
74,0,0,1,0,0,0,5.29152395148157e-05,1,0,1,1,328,328,328,328,0,0,n,"modules/analysis/common/src/java/org/tartarus/snowball/ext/EnglishStemmer.f/CL/1/EnglishStemmer.c/MT/4/r_Step_1b()"
3,1,1,2,0,0,0,3.36660353373223e-05,1,0,1,1,262,131,149,112,1,1,n,"solr/src/java/org/apache/solr/schema/LatLonType.f/CL/1/LatLonType.c/MT/1/getSortField(SchemaField@boolean)"
3,0,0,1,0,0,0,5.29152395148157e-05,1,0,1,1,328,328,328,328,0,0,n,"modules/analysis/stempel/src/java/org/egothor/stemmer/Trie.f/CL/1/Trie.c/MT/1/printInfo(CharSequence)"
9,0,0,1,0,0,0,5.29152395148157e-05,1,0,1,1,328,328,328,328,0,0,n,"modules/analysis/smartcn/src/java/org/apache/lucene/analysis/cn/smart/hhmm/AbstractDictionary.f/CL/3/AbstractDictionary.c/MT/1/hash2(char[])"
4,2,6,5,0,0,0,0.000174405540036996,5,0,5,0.2,376,75,267,6,5,3,n,"lucene/src/java/org/apache/lucene/index/SegmentInfo.f/CL/1/SegmentInfo.c/MT/3/setUseCompoundFile(boolean)"
3,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"lucene/contrib/instantiated/src/java/org/apache/lucene/store/instantiated/InstantiatedTerm.f/CL/1/InstantiatedTerm.c/MT/1/getTerm()"
40,1,1,2,0,0,0,4.3683942748606e-05,2,0,2,0.5,89,44,80,8,1,0,n,"solr/src/java/org/apache/solr/handler/JsonLoader.f/CL/3/JsonLoader.c/MT/3/processUpdate(SolrQueryRequest@UpdateRequestProcessor,JSONParser)"
43,0,0,1,0,0,0,4.77321584858217e-05,1,0,1,1,84,84,84,84,0,0,n,"modules/benchmark/src/java/org/apache/lucene/benchmark/byTask/feeds/FileBasedQueryMaker.f/CL/1/FileBasedQueryMaker.c/MT/2/prepareQueries()"
1,0,0,1,0,0,0,4.15442623530213e-05,1,0,1,1,357,357,357,357,1,1,n,"lucene/src/java/org/apache/lucene/search/FieldCache.f/IN/1/FieldCache.c/IN/1/IntParser.c/MT/1/parseInt(BytesRef)"
3,0,0,1,0,0,0,1.76038100188683e-05,1,0,1,1,320,320,320,320,0,1,n,"lucene/contrib/misc/src/java/org/apache/lucene/misc/HighFreqTerms.f/CL/3/TermStatsQueue.c/MT/2/lessThan(TermStats@TermStats)"
1,1,1,2,0,0,0,7.72825563468888e-05,2,0,2,0.5,357,178,288,68,2,2,n,"lucene/src/java/org/apache/lucene/index/TermsEnum.f/CL/1/TermsEnum.c/MT/1/docFreq()"
13,0,0,1,0,0,0,2.20137418987628e-05,1,0,1,1,212,212,212,212,0,0,n,"modules/analysis/common/src/java/org/apache/lucene/analysis/miscellaneous/WordDelimiterIterator.f/CL/1/WordDelimiterIterator.c/MT/4/isBreak(int@int)"
2,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"lucene/src/java/org/apache/lucene/search/MatchAllDocsQuery.f/CL/1/MatchAllDocsQuery.c/MT/1/extractTerms(Set<Term>)"
3,0,0,1,0,0,0,3.24486881985006e-05,1,0,1,1,167,167,167,167,1,1,n,"solr/src/common/org/apache/solr/common/cloud/CloudState.f/CL/1/CloudState.c/MT/1/getCollectionStates()"
15,1,0,2,0,0,0,8.93952711225749e-05,1,0,1,1,376,188,209,167,2,2,n,"solr/src/java/org/apache/solr/handler/component/TermsComponent.f/CL/1/TermsComponent.c/MT/1/prepare(ResponseBuilder)"
3,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"lucene/src/java/org/apache/lucene/search/FieldComparator.f/CL/1/FieldComparator.c/CL/1/DocComparator.c/MT/1/compare(int@int)"
1,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"solr/src/solrj/org/apache/solr/client/solrj/impl/XMLResponseParser.f/CL/2/XMLResponseParser.c/CL/2/KnownType.c/CL/3/KnownType$2.c/MT/1/read(String)"
3,1,1,2,0,0,0,0.000103366168816605,2,0,2,0.5,376,188,318,58,2,1,n,"solr/src/java/org/apache/solr/handler/component/TermVectorComponent.f/CL/1/TermVectorComponent.c/MT/1/getVersion()"
18,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"lucene/contrib/ant/src/java/org/apache/lucene/ant/IndexTask.f/CL/1/IndexTask.c/MT/1/execute()"
27,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"solr/contrib/dataimporthandler/src/main/java/org/apache/solr/handler/dataimport/EvaluatorBag.f/CL/1/EvaluatorBag.c/MT/3/getFunctionsNamespace(List<Map<String@String>>,DocBuilder)"
3,0,0,1,0,0,0,3.87714571627585e-05,1,0,1,1,313,313,313,313,0,0,n,"modules/analysis/icu/src/java/org/apache/lucene/analysis/icu/segmentation/ScriptIterator.f/CL/3/ScriptIterator.c/MT/4/isSameScript(int@int)"
3,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"solr/src/solrj/org/apache/solr/client/solrj/SolrQuery.f/CL/1/SolrQuery.c/MT/1/getHighlightRequireFieldMatch()"
7,0,0,1,0,0,0,3.60754179864873e-05,1,0,1,1,38,38,38,38,0,0,n,"modules/benchmark/src/java/org/apache/lucene/benchmark/byTask/feeds/demohtml/HTMLParserTokenManager.f/CL/1/HTMLParserTokenManager.c/MT/4/jjMoveStringLiteralDfa0_3()"
1,0,0,1,0,0,0,2.32378180271585e-05,1,0,1,1,69,69,69,69,1,1,n,"lucene/src/java/org/apache/lucene/analysis/NumericTokenStream.f/CL/1/NumericTokenStream.c/CL/1/NumericTermAttributeImpl.c/MT/1/setShift(int)"
3,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"solr/src/solrj/org/apache/solr/client/solrj/response/DocumentAnalysisResponse.f/CL/1/DocumentAnalysisResponse.c/CL/1/FieldAnalysis.c/MT/1/getIndexPhasesCount(String)"
11,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"solr/src/java/org/apache/solr/search/Sorting.f/CL/1/Sorting.c/MT/1/getStringSortField(String@boolean,boolean,boolean)"
3,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"lucene/contrib/ant/src/java/org/apache/lucene/ant/IndexTask.f/CL/1/IndexTask.c/MT/1/setMergeFactor(int)"
3,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"solr/src/java/org/apache/solr/util/HighFrequencyDictionary.f/CL/1/HighFrequencyDictionary.c/MT/1/getWordsIterator()"
3,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"lucene/contrib/queries/src/java/org/apache/lucene/search/similar/MoreLikeThisQuery.f/CL/1/MoreLikeThisQuery.c/MT/1/setMoreLikeFields(String[])"
7,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"solr/src/java/org/apache/solr/util/DateMathParser.f/CL/1/DateMathParser.c/MT/1/add(Calendar@int,String)"
1,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"lucene/src/java/org/apache/lucene/index/TermsHashConsumerPerField.f/CL/3/TermsHashConsumerPerField.c/MT/3/finish()"
11,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"solr/src/java/org/apache/solr/handler/component/QueryComponent.f/CL/1/QueryComponent.c/MT/1/finishStage(ResponseBuilder)"
7,0,0,1,0,0,0,1.70391154666927e-05,1,0,1,1,79,79,79,79,0,0,n,"lucene/src/java/org/apache/lucene/search/ConstantScoreQuery.f/CL/1/ConstantScoreQuery.c/CL/2/ConstantScorer.c/MT/1/score(Collector@int,int)"
53,26,13,3,0,0,0,0.0001314899438032,2,0,2,0.666666666666667,376,125,267,19,3,3,n,"lucene/contrib/misc/src/java/org/apache/lucene/index/TermVectorAccessor.f/CL/1/TermVectorAccessor.c/MT/4/build(IndexReader@String,TermVectorMapper,int)"
9,0,0,1,0,0,0,4.77321584858217e-05,1,0,1,1,84,84,84,84,0,0,n,"modules/benchmark/src/java/org/apache/lucene/benchmark/byTask/utils/Config.f/CL/1/Config.c/MT/4/printProps()"
9,0,0,1,0,0,0,2.45004340809891e-05,1,0,1,1,233,233,233,233,1,1,n,"lucene/src/java/org/apache/lucene/index/codecs/intblock/VariableIntBlockIndexInput.f/CL/1/VariableIntBlockIndexInput.c/CL/1/Reader.c/MT/1/next()"
3,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"lucene/contrib/queryparser/src/java/org/apache/lucene/queryParser/core/nodes/FuzzyQueryNode.f/CL/1/FuzzyQueryNode.c/MT/1/getPrefixLength()"
6,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"lucene/src/java/org/apache/lucene/util/NamedThreadFactory.f/CL/1/NamedThreadFactory.c/MT/1/newThread(Runnable)"
3,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"lucene/contrib/instantiated/src/java/org/apache/lucene/store/instantiated/InstantiatedTerm.f/CL/1/InstantiatedTerm.c/MT/1/getAssociatedDocuments()"
8,0,0,1,0,0,0,3.43527304142374e-05,1,0,1,1,368,368,368,368,1,0,n,"lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldQuery.f/CL/1/FieldQuery.c/CL/1/QueryPhraseMap.c/MT/1/searchPhrase(List<TermInfo>)"
3,0,0,1,0,0,0,1.68336413359982e-05,1,0,1,1,353,353,353,353,0,0,n,"lucene/contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/parser/JavaCharStream.f/CL/1/JavaCharStream.c/MT/1/getLine()"
3,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"lucene/src/java/org/apache/lucene/search/function/ShortFieldSource.f/CL/1/ShortFieldSource.c/MT/1/description()"
3,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"lucene/contrib/spatial/src/java/org/apache/lucene/spatial/geometry/shape/Rectangle.f/CL/1/Rectangle.c/MT/1/area()"
3,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"lucene/src/java/org/apache/lucene/search/QueryTermVector.f/CL/1/QueryTermVector.c/MT/1/getTermFrequencies()"
6,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"lucene/src/java/org/apache/lucene/search/payloads/AveragePayloadFunction.f/CL/1/AveragePayloadFunction.c/MT/1/equals(Object)"
7,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"solr/src/solrj/org/apache/solr/client/solrj/util/ClientUtils.f/CL/1/ClientUtils.c/MT/1/toSolrInputDocument(SolrDocument)"
3,0,0,1,0,0,0,4.53245942841863e-05,1,0,1,1,307,307,307,307,0,0,n,"modules/analysis/common/src/java/org/apache/lucene/analysis/util/ReusableAnalyzerBase.f/CL/1/ReusableAnalyzerBase.c/CL/1/TokenStreamComponents.c/MT/2/getTokenStream()"
1,0,0,1,0,0,0,3.87714571627585e-05,1,0,1,1,313,313,313,313,0,0,n,"modules/analysis/icu/src/java/org/apache/lucene/analysis/icu/segmentation/BreakIteratorWrapper.f/CL/3/BreakIteratorWrapper.c/MT/3/current()"
17,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"solr/contrib/dataimporthandler/src/main/java/org/apache/solr/handler/dataimport/HTMLStripTransformer.f/CL/1/HTMLStripTransformer.c/MT/4/stripHTML(String@String)"
25,12,7,4,0,0,0,7.61261421258213e-05,1,0,1,1,108,27,49,2,2,2,n,"lucene/src/java/org/apache/lucene/index/DocumentsWriter.f/CL/3/DocumentsWriter.c/MT/4/pushDeletes(SegmentInfo@SegmentInfos)"
15,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"solr/src/java/org/apache/solr/request/UnInvertedField.f/CL/1/UnInvertedField.c/MT/3/vIntSize(int)"
3,0,0,1,0,0,0,1.94853537900789e-05,1,0,1,1,64,64,64,64,1,1,n,"solr/contrib/uima/src/main/java/org/apache/solr/uima/processor/SolrUIMAConfigurationReader.f/CL/1/SolrUIMAConfigurationReader.c/MT/1/readSolrUIMAConfiguration()"
4,0,0,1,0,0,0,5.29152395148157e-05,1,0,1,1,328,328,328,328,0,0,n,"modules/analysis/common/src/java/org/apache/lucene/analysis/cjk/CJKTokenizer.f/CL/1/CJKTokenizer.c/MT/1/reset(Reader)"
6,0,0,1,0,0,0,2.34930351005532e-05,1,0,1,1,0,0,0,0,0,0,n,"solr/src/java/org/apache/solr/schema/CollationField.f/CL/1/CollationField.c/MT/1/getRangeQuery(QParser@SchemaField,String,String,boolean,boolean)"
1,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"lucene/src/java/org/apache/lucene/search/spans/Spans.f/CL/1/Spans.c/MT/1/end()"
14,0,0,1,0,0,0,2.93033383393024e-05,1,0,1,1,68,68,68,68,0,0,n,"lucene/src/java/org/apache/lucene/search/BooleanScorer2.f/CL/3/BooleanScorer2.c/MT/4/makeCountingSumScorerSomeReq(boolean)"
3,1,1,2,0,0,0,5.18427972105998e-05,1,0,1,1,220,110,126,94,0,1,n,"solr/src/java/org/apache/solr/search/MutableValueFloat.f/CL/1/MutableValueFloat.c/MT/1/toObject()"
45,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"solr/src/solrj/org/apache/solr/client/solrj/impl/XMLResponseParser.f/CL/1/XMLResponseParser.c/MT/2/readNamedList(XMLStreamReader)"
4,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"solr/src/common/org/apache/solr/common/util/FastOutputStream.f/CL/1/FastOutputStream.c/MT/1/flush()"
3,0,0,1,0,0,0,3.87714571627585e-05,1,0,1,1,313,313,313,313,0,0,n,"modules/analysis/icu/src/java/org/apache/lucene/analysis/icu/segmentation/LaoBreakIterator.f/CL/1/LaoBreakIterator.c/MT/1/previous()"
1,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"lucene/src/java/org/apache/lucene/index/TermsHashConsumer.f/CL/3/TermsHashConsumer.c/MT/3/addThread(TermsHashPerThread)"
3,0,0,1,0,0,0,3.53466010068466e-05,1,0,1,1,75,75,75,75,1,0,n,"solr/src/java/org/apache/solr/search/function/NumDocsValueSource.f/CL/1/NumDocsValueSource.c/MT/1/getValues(Map@AtomicReaderContext)"
6,0,0,1,0,0,0,3.02676740768081e-05,1,0,1,1,353,353,353,353,0,0,n,"lucene/contrib/queryparser/src/java/org/apache/lucene/queryParser/surround/parser/QueryParserTokenManager.f/CL/1/QueryParserTokenManager.c/MT/4/jjCheckNAdd(int)"
1,0,0,1,0,0,0,3.05714390566428e-05,1,0,1,1,4,4,4,4,1,0,n,"solr/src/java/org/apache/solr/response/TextResponseWriter.f/CL/1/TextResponseWriter.c/MT/1/writeStartDocumentList(String@long,int,long,Float)"
3,1,28,2,0,0,0,5.27691184432692e-05,2,0,2,0.5,84,42,75,8,0,0,n,"modules/benchmark/src/java/org/apache/lucene/benchmark/byTask/Benchmark.f/CL/1/Benchmark.c/MT/1/main(String[])"
8,7,2,2,0,0,0,5.54720856757533e-05,1,0,1,1,357,178,183,173,1,1,n,"lucene/src/java/org/apache/lucene/search/NumericRangeQuery.f/CL/1/NumericRangeQuery.c/CL/4/NumericRangeTermsEnum.c/MT/2/accept(BytesRef)"
18,0,0,1,0,0,0,5.29152395148157e-05,1,0,1,1,328,328,328,328,0,0,n,"modules/analysis/common/src/java/org/tartarus/snowball/ext/RussianStemmer.f/CL/1/RussianStemmer.c/MT/4/r_derivational()"
3,0,0,1,0,0,0,3.12476613327191e-05,1,0,1,1,134,134,134,134,0,0,n,"lucene/src/java/org/apache/lucene/search/MultiTermQuery.f/CL/1/MultiTermQuery.c/CL/1/TopTermsBoostOnlyBooleanQueryRewrite.c/MT/2/getTopLevelQuery()"
9,1,1,2,0,0,0,8.56605099527011e-05,2,0,2,0.5,328,164,182,145,1,1,n,"modules/analysis/common/src/java/org/apache/lucene/analysis/ro/RomanianAnalyzer.f/CL/1/RomanianAnalyzer.c/MT/2/createComponents(String@Reader)"
3,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"solr/src/java/org/apache/solr/response/PHPResponseWriter.f/CL/1/PHPResponseWriter.c/MT/1/getContentType(SolrQueryRequest@SolrQueryResponse)"
20,0,0,1,0,0,0,5.69465829240743e-05,1,0,1,1,376,376,376,376,1,1,n,"lucene/src/java/org/apache/lucene/queryParser/QueryParser.f/CL/1/QueryParser.c/MT/4/jj_scan_token(int)"
28,0,0,1,0,0,0,4.77321584858217e-05,1,0,1,1,84,84,84,84,0,0,n,"modules/benchmark/src/java/org/apache/lucene/benchmark/byTask/feeds/DocMaker.f/CL/1/DocMaker.c/MT/1/printDocStatistics()"
18,0,0,1,0,0,0,3.05135337745974e-05,1,0,1,1,218,218,218,218,0,0,n,"solr/contrib/clustering/src/main/java/org/apache/solr/handler/clustering/carrot2/LuceneLanguageModelFactory.f/CL/4/LuceneLanguageModelFactory.c/CL/4/ChineseTokenizerFactory.c/CL/4/ChineseTokenizer.c/MT/1/nextToken()"
10,0,0,1,0,0,0,2.30267852964112e-05,1,0,1,1,278,278,278,278,1,1,n,"lucene/contrib/misc/src/java/org/apache/lucene/store/DirectIOLinuxDirectory.f/CL/1/DirectIOLinuxDirectory.c/CL/4/DirectIOLinuxIndexInput.c/MT/1/seek(long)"
3,1,1,2,0,0,0,0.000103366168816605,2,0,2,0.5,376,188,318,58,2,1,n,"solr/src/java/org/apache/solr/schema/ByteField.f/CL/1/ByteField.c/MT/2/init(IndexSchema@Map<String,String>)"
3,1,1,2,1,1,0,6.93984139633248e-05,2,0,2,0.5,376,188,315,61,2,1,n,"solr/src/java/org/apache/solr/handler/SnapPuller.f/CL/1/SnapPuller.c/MT/4/getDateAsStr(Date)"
1,0,0,1,0,0,0,5.29152395148157e-05,1,0,1,1,328,328,328,328,0,0,n,"modules/analysis/common/src/java/org/apache/lucene/analysis/payloads/PayloadEncoder.f/IN/1/PayloadEncoder.c/MT/3/encode(char[])"
3,1,1,5,0,0,0,0.000150356913652954,4,0,4,0.4,376,75,143,0,5,4,n,"lucene/src/java/org/apache/lucene/index/DocumentsWriter.f/CL/3/DocumentsWriter.c/MT/3/anyChanges()"
6,0,0,1,0,0,0,5.29152395148157e-05,1,0,1,1,328,328,328,328,0,0,n,"modules/analysis/common/src/java/org/tartarus/snowball/ext/PortugueseStemmer.f/CL/1/PortugueseStemmer.c/MT/4/r_R1()"
87,0,0,1,0,0,0,5.29152395148157e-05,1,0,1,1,328,328,328,328,0,0,n,"modules/analysis/stempel/src/java/org/egothor/stemmer/Compile.f/CL/1/Compile.c/MT/1/main(String[])"
15,0,0,1,0,0,0,5.29152395148157e-05,1,0,1,1,328,328,328,328,0,0,n,"modules/analysis/common/src/java/org/apache/lucene/analysis/compound/hyphenation/PatternParser.f/CL/1/PatternParser.c/MT/2/getInterletterValues(String)"
3,0,1,2,0,0,0,6.18037966676713e-05,2,0,2,0.5,357,178,237,119,2,2,n,"lucene/src/java/org/apache/lucene/search/FilteredTermsEnum.f/CL/1/FilteredTermsEnum.c/MT/1/docs(Bits@DocsEnum)"
10,0,0,1,0,0,0,2.68958236975328e-05,1,0,1,1,76,76,76,76,1,1,n,"lucene/src/java/org/apache/lucene/index/codecs/pulsing/PulsingPostingsReaderImpl.f/CL/1/PulsingPostingsReaderImpl.c/CL/4/PulsingDocsAndPositionsEnum.c/MT/1/reset(Bits@PulsingTermState)"
