loc,add_loc,del_loc,com_num,fix_com_num,past_bug_ids,post_bug_ids,hcm,dev_total,dev_minor,dev_major,dev_ownership,period,avg_period,max_interval,min_interval,spatial,timing,faulty,file
21,1,3,2,0,0,0,0.000399305204464708,1,0,1,1,737,368,426,310,0,0,n,"framework/bundles/org.eclipse.ecf.ui/src/org/eclipse/ecf/ui/util/PasswordCacheHelper.java"
7,5,3,4,0,0,0,0.000547676596687449,1,0,1,1,243,60,231,0,0,0,n,"framework/bundles/org.eclipse.ecf.sync/src/org/eclipse/ecf/internal/sync/doc/identity/IdentitySynchronizationStrategyFactory.java"
1,0,0,1,0,0,0,0.000302498346714265,1,0,1,1,775,775,775,775,0,0,n,"framework/bundles/org.eclipse.ecf.telephony.call/src/org/eclipse/ecf/telephony/call/events/ICallSessionEvent.java"
12,6,0,2,0,0,0,0.00097256736390151,1,0,1,1,886,443,884,2,0,0,n,"framework/bundles/org.eclipse.ecf.presence/src/org/eclipse/ecf/presence/im/TypingMessageEvent.java"
83,0,0,1,0,0,1,0.00118417667611339,1,0,1,1,1145,1145,1145,1145,1,1,y,"protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smackx/packet/MUCAdmin.java"
8,0,0,1,0,0,1,0.00118417667611339,1,0,1,1,1145,1145,1145,1145,1,1,y,"protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smack/packet/StreamError.java"
3,0,0,1,0,0,0,0.000326842757265007,1,0,1,1,417,417,417,417,1,1,n,"protocols/bundles/ch.ethz.iks.r_osgi.remote/src/main/java/ch/ethz/iks/r_osgi/RemoteOSGiException.java"
48,32,32,2,0,0,0,0.000404372237934948,1,0,1,1,896,448,870,25,0,0,n,"framework/bundles/org.eclipse.ecf.presence.ui/src/org/eclipse/ecf/presence/ui/RosterWorkbenchAdapter2Factory.java"
13,0,0,1,0,0,0,0.000238474459099572,1,0,1,1,126,126,126,126,0,0,n,"providers/bundles/org.eclipse.ecf.provider.xmpp/src/org/eclipse/ecf/internal/provider/xmpp/search/XMPPResultItem.java"
58,13,19,3,0,0,0,0.00491118105327265,1,0,1,1,1583,527,1551,0,0,0,n,"examples/bundles/org.eclipse.ecf.sdo/src/org/eclipse/ecf/sdo/emf/EMFUpdateProvider.java"
210,106,138,20,2,1,1,0.00458002453035884,3,2,1,0.9,893,44,301,0,20,6,y,"providers/bundles/org.eclipse.ecf.provider.xmpp/src/org/eclipse/ecf/provider/xmpp/XMPPContainer.java"
102,13,22,3,0,0,0,0.00122617114343127,1,0,1,1,925,308,653,110,3,1,n,"framework/bundles/org.eclipse.ecf.ui/src/org/eclipse/ecf/internal/ui/wizards/WorkbenchWizardElement.java"
2,0,2,3,0,0,0,0.000789024805668934,2,0,2,0.666666666666667,873,291,653,109,2,0,n,"framework/bundles/org.eclipse.ecf.ui/src/org/eclipse/ecf/internal/ui/UIPreferenceInitializer.java"
233,22,32,7,0,0,1,0.00323037129927429,1,0,1,1,951,135,596,0,7,3,y,"framework/bundles/org.eclipse.ecf.sharedobject/src/org/eclipse/ecf/core/sharedobject/TwoPhaseCommitEventProcessor.java"
44,0,0,1,0,0,0,0.000118534754283074,1,0,1,1,130,130,130,130,0,0,n,"framework/bundles/org.eclipse.ecf/src/org/eclipse/ecf/core/status/SerializableMultiStatus.java"
24,0,0,1,0,0,0,0.000181326372175773,1,0,1,1,508,508,508,508,0,0,n,"examples/bundles/org.eclipse.ecf.example.clients/src/org/eclipse/ecf/example/clients/TestSharedObject.java"
239,277,53,36,10,4,1,0.00553686351238809,1,0,1,1,851,23,166,0,36,7,y,"providers/bundles/org.eclipse.ecf.provider.filetransfer/src/org/eclipse/ecf/provider/filetransfer/retrieve/UrlConnectionRetrieveFileTransfer.java"
23,0,0,1,0,0,0,0.00118417667611339,1,0,1,1,1145,1145,1145,1145,1,1,n,"protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smackx/provider/MultipleAddressesProvider.java"
7,0,0,1,0,0,0,0.000230360142696049,1,0,1,1,435,435,435,435,1,0,n,"providers/bundles/org.eclipse.ecf.provider.bittorrent.ui/src/org/eclipse/ecf/internal/provider/bittorrent/ui/Messages.java"
8,0,0,1,0,0,0,0.000117962419046508,1,0,1,1,35,35,35,35,0,0,n,"framework/bundles/org.eclipse.ecf.presence/src/org/eclipse/ecf/presence/search/message/MessageSearchCompleteEvent.java"
6,0,0,1,0,0,0,0.000342423947440234,1,0,1,1,172,172,172,172,1,1,n,"framework/bundles/org.eclipse.ecf.discovery.ui.model/src/org/eclipse/ecf/discovery/ui/model/IServiceID.java"
1,0,0,1,0,0,0,0.000316657747644169,1,0,1,1,869,869,869,869,0,0,n,"providers/bundles/org.eclipse.ecf.provider.irc.bot/src/org/eclipse/ecf/provider/irc/bot/handler/ICommandHandler.java"
23,0,0,1,0,0,0,0.000238474459099572,1,0,1,1,126,126,126,126,0,0,n,"framework/bundles/org.eclipse.ecf.presence/src/org/eclipse/ecf/presence/search/SimpleCriterion.java"
1,0,0,1,0,0,0,0.000234927173760497,1,0,1,1,540,540,540,540,0,0,n,"framework/bundles/org.eclipse.ecf.filetransfer/src/org/eclipse/ecf/filetransfer/service/ISendFileTransferFactory.java"
3,2,2,2,0,0,0,0.00037062318522263,1,0,1,1,103,51,102,1,1,1,n,"providers/bundles/org.eclipse.ecf.provider.discovery/src/org/eclipse/ecf/provider/discovery/CompositeServiceContainerEvent.java"
88,129,26,27,10,3,0,0.0104571285764782,1,0,1,1,1527,56,197,0,27,2,n,"providers/bundles/org.eclipse.ecf.provider.xmpp/src/org/eclipse/ecf/provider/xmpp/identity/XMPPID.java"
15,10,1,4,0,0,0,0.000915732676067651,1,0,1,1,768,192,585,3,1,1,n,"providers/bundles/org.eclipse.ecf.provider.irc.ui/src/org/eclipse/ecf/internal/irc/ui/hyperlink/IRCHyperlink.java"
3,2,2,2,0,0,0,0.000481613967129327,1,0,1,1,679,339,677,2,0,0,n,"providers/bundles/org.eclipse.ecf.provider.irc.ui/src/org/eclipse/ecf/internal/irc/ui/actions/DeopAction.java"
10,0,0,1,0,0,0,0.000238474459099572,1,0,1,1,126,126,126,126,0,0,n,"framework/bundles/org.eclipse.ecf.presence/src/org/eclipse/ecf/presence/search/LogicalCriterion.java"
65,55,11,4,0,0,0,0.00251792294963337,2,0,2,0.75,1063,265,951,7,1,0,n,"examples/bundles/org.eclipse.ecf.example.pubsub/src/org/eclipse/ecf/pubsub/model/impl/LocalAgent.java"
125,0,0,1,0,0,1,0.00118417667611339,1,0,1,1,1145,1145,1145,1145,1,1,y,"protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smackx/packet/MUCOwner.java"
4,5,3,3,0,0,0,0.000400072272985566,1,0,1,1,378,126,376,0,0,0,n,"framework/bundles/org.eclipse.ecf.storage/src/org/eclipse/ecf/storage/IStorableContainerAdapter.java"
3,0,0,1,0,0,0,0.000377252445740124,1,0,1,1,791,791,791,791,0,0,n,"framework/bundles/org.eclipse.ecf.presence/src/org/eclipse/ecf/presence/history/IHistoryManager.java"
80,17,32,4,0,0,0,0.000791785912326929,1,0,1,1,577,144,508,1,0,2,n,"framework/bundles/org.eclipse.ecf.presence.collab.ui/src/org/eclipse/ecf/presence/collab/ui/console/ConsoleShare.java"
11,1,4,3,0,0,0,0.000192752721901926,1,0,1,1,99,33,97,0,1,0,n,"providers/bundles/org.eclipse.ecf.provider.r_osgi/src/org/eclipse/ecf/provider/r_osgi/identity/R_OSGiRemoteServiceNamespace.java"
12,0,0,1,0,0,0,0.00118417667611339,1,0,1,1,1145,1145,1145,1145,1,1,n,"protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smackx/muc/Affiliate.java"
5,0,0,1,0,0,0,0.000765463835922465,1,0,1,1,948,948,948,948,1,1,n,"framework/bundles/org.eclipse.ecf.sharedobject/src/org/eclipse/ecf/core/sharedobject/util/ISimpleFIFOQueue.java"
14,5,4,2,0,0,0,0.000282552794302131,1,0,1,1,184,92,171,13,1,0,n,"examples/bundles/org.eclipse.ecf.example.collab/src/org/eclipse/ecf/internal/example/collab/presence/RosterManager.java"
27,31,4,13,6,2,0,0.0114399088135865,1,0,1,1,1527,117,384,0,13,4,n,"providers/bundles/org.eclipse.ecf.provider.xmpp/src/org/eclipse/ecf/provider/xmpp/identity/XMPPNamespace.java"
23,1,0,2,0,0,0,0.000544768447099397,1,0,1,1,886,443,867,19,0,0,n,"protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smackx/packet/VCardTempXUpdateExtension.java"
9,4,4,2,0,0,0,0.000578143754832634,2,0,2,0.5,417,208,280,137,2,1,n,"protocols/bundles/ch.ethz.iks.r_osgi.remote/src/main/java/ch/ethz/iks/util/StringUtils.java"
37,0,0,1,0,0,1,0.00118417667611339,1,0,1,1,1145,1145,1145,1145,1,1,y,"protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smackx/packet/DefaultPrivateData.java"
32,25,2,5,0,0,0,0.00133913275464945,1,0,1,1,1044,208,920,0,5,4,n,"providers/bundles/org.eclipse.ecf.provider.remoteservice/src/org/eclipse/ecf/provider/remoteservice/generic/Request.java"
15,0,0,1,0,0,0,0.000595819286703143,1,0,1,1,826,826,826,826,0,0,n,"incubation/bundles/org.eclipse.ecf.bulletinboard/src/org/eclipse/ecf/bulletinboard/IBulletinBoardContainerAdapter.java"
1,0,0,1,0,0,0,0.00118417667611339,1,0,1,1,1145,1145,1145,1145,1,1,n,"protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smackx/muc/InvitationRejectionListener.java"
7,0,0,1,0,0,0,0.000595819286703143,1,0,1,1,826,826,826,826,0,0,n,"incubation/bundles/org.eclipse.ecf.provider.phpbb/src/org/eclipse/ecf/internal/provider/phpbb/identity/ThreadID.java"
18,14,20,7,0,0,0,0.00127539023915509,2,1,1,0.857142857142857,780,111,635,0,1,0,n,"framework/bundles/org.eclipse.ecf.presence.ui/src/org/eclipse/ecf/presence/ui/roster/AbstractRosterEntryContributionItem.java"
91,4,6,2,0,0,0,0.000626005008007854,1,0,1,1,747,373,637,110,2,1,n,"examples/bundles/org.eclipse.ecf.example.collab/src/org/eclipse/ecf/example/collab/share/url/StartProgramSharedObject.java"
11,2,4,2,0,0,0,0.000949995747495449,1,0,1,1,826,413,810,15,0,0,n,"incubation/bundles/org.eclipse.ecf.provider.vbulletin/src/org/eclipse/ecf/internal/provider/vbulletin/Activator.java"
479,181,55,33,1,1,0,0.00499886942825243,3,1,2,0.666666666666667,826,25,450,0,33,0,n,"providers/bundles/org.eclipse.ecf.provider.msn/src/org/eclipse/ecf/internal/provider/msn/MSNContainer.java"
249,173,94,19,8,5,0,0.00213059066231141,1,0,1,1,550,28,194,0,19,0,n,"providers/bundles/org.eclipse.ecf.provider.discovery/src/org/eclipse/ecf/provider/discovery/CompositeDiscoveryContainer.java"
19,1,18,3,0,0,0,0.000571079759896306,1,0,1,1,528,176,459,0,1,1,n,"providers/bundles/org.eclipse.ecf.provider.filetransfer.efs/src/org/eclipse/ecf/internal/provider/filetransfer/efs/SendFileTransfer.java"
2,1,1,2,0,0,0,0.000385394022787182,1,0,1,1,735,367,578,156,1,0,n,"framework/bundles/org.eclipse.ecf.presence.ui/src/org/eclipse/ecf/presence/ui/dnd/IRosterViewerDropTarget.java"
37,2,8,2,0,0,0,0.000728960332894558,1,0,1,1,855,427,752,102,0,0,n,"providers/bundles/org.eclipse.ecf.provider.rss/src/org/eclipse/ecf/internal/provider/rss/container/RssContainerInstantiator.java"
26,4,4,2,0,0,0,0.000598973301555741,1,0,1,1,722,361,516,205,0,1,n,"framework/bundles/org.eclipse.ecf.presence.collab.ui/src/org/eclipse/ecf/internal/presence/collab/ui/view/ShowViewDialogTreeContentProvider.java"
65,36,22,8,0,0,1,0.000445520457405485,1,0,1,1,384,48,335,0,0,0,y,"framework/bundles/org.eclipse.ecf.storage/src/org/eclipse/ecf/internal/storage/IDEntry.java"
55,0,0,1,0,0,1,0.00118417667611339,1,0,1,1,1145,1145,1145,1145,1,1,y,"protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smackx/filetransfer/FileTransferManager.java"
12,0,0,1,0,0,0,0.000348437830168054,1,0,1,1,862,862,862,862,1,0,n,"protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smackx/bookmark/BookmarkedURL.java"
0,0,0,1,0,0,0,0.000595819286703143,1,0,1,1,826,826,826,826,0,0,n,"incubation/bundles/org.eclipse.ecf.provider.vbulletin/src/org/eclipse/ecf/internal/provider/vbulletin/internal/VBException.java"
21,15,26,4,0,0,0,0.000738184141222,3,0,3,0.5,516,129,260,2,2,1,n,"framework/bundles/org.eclipse.ecf.ui/src/org/eclipse/ecf/ui/screencapture/ScreenCaptureConfirmationDialog.java"
6,0,0,1,0,0,0,0.000238474459099572,1,0,1,1,126,126,126,126,0,0,n,"framework/bundles/org.eclipse.ecf.presence/src/org/eclipse/ecf/presence/search/IUserSearchManager.java"
9,1,1,2,0,0,0,0.000804098258669124,1,0,1,1,748,374,677,71,2,2,n,"examples/bundles/org.eclipse.ecf.example.collab/src/org/eclipse/ecf/internal/example/collab/ui/hyperlink/ECFGenericHyperlink.java"
3,1,0,2,0,0,0,0.000365718697288753,1,0,1,1,368,184,271,97,2,2,n,"providers/bundles/org.eclipse.ecf.provider.jslp/src/org/eclipse/ecf/internal/provider/jslp/LocatorDecorator.java"
19,1,1,2,1,1,0,0,1,0,1,1,98,49,55,43,2,0,n,"framework/bundles/org.eclipse.ecf.identity/src/org/eclipse/ecf/core/identity/URIID.java"
3,0,0,1,0,0,0,0.000595819286703143,1,0,1,1,826,826,826,826,0,0,n,"incubation/bundles/org.eclipse.ecf.bulletinboard.commons/src/org/eclipse/ecf/internal/bulletinboard/commons/IBBObjectFactory.java"
1,0,0,1,0,0,0,0.000286798818730799,1,0,1,1,551,551,551,551,1,1,n,"framework/bundles/org.eclipse.ecf.discovery/src/org/eclipse/ecf/discovery/IServiceTypeEvent.java"
49,0,0,1,0,0,0,0.000595819286703143,1,0,1,1,826,826,826,826,0,0,n,"incubation/bundles/org.eclipse.ecf.bulletinboard.commons/src/org/eclipse/ecf/internal/bulletinboard/commons/util/StringUtil.java"
3,2,2,2,0,0,0,0.00037062318522263,1,0,1,1,103,51,102,1,1,1,n,"providers/bundles/org.eclipse.ecf.provider.discovery/src/org/eclipse/ecf/provider/discovery/CompositeServiceTypeContainerEvent.java"
128,0,0,1,0,0,0,0.000350439819630154,1,0,1,1,775,775,775,775,1,1,n,"protocols/bundles/org.eclipse.ecf.protocol.msn/src/org/eclipse/ecf/protocol/msn/internal/encode/Challenge.java"
31,31,13,5,0,0,1,0.000907447542652944,2,0,2,0.6,172,34,72,0,2,1,y,"framework/bundles/org.eclipse.ecf.remoteservice.ui/src/org/eclipse/ecf/internal/remoteservices/ui/property/ConnectedTester.java"
306,242,135,57,15,2,0,0.0503411806450643,1,0,1,1,1616,28,272,0,57,4,n,"framework/bundles/org.eclipse.ecf.provider/src/org/eclipse/ecf/provider/generic/ClientSOContainer.java"
23,19,9,5,0,0,0,0.000859235971317294,2,0,2,0.8,635,127,469,0,2,3,n,"framework/bundles/org.eclipse.ecf.discovery/src/org/eclipse/ecf/discovery/identity/ServiceIDFactory.java"
10,0,0,1,0,0,0,0.00066765711085319,1,0,1,1,887,887,887,887,1,0,n,"providers/bundles/org.eclipse.ecf.provider.xmpp/src/org/eclipse/ecf/internal/provider/xmpp/smack/ECFConnectionObjectPacketEvent.java"
21,3,8,2,1,1,0,0.000464182912034339,1,0,1,1,162,81,108,53,2,0,n,"framework/bundles/org.eclipse.team.ecf.core/src/org/eclipse/team/internal/ecf/core/variants/RemoteStorage.java"
93,50,40,12,0,0,0,0.0033671112757134,2,1,1,0.833333333333333,856,71,585,0,8,2,n,"providers/bundles/org.eclipse.ecf.provider.irc/src/org/eclipse/ecf/internal/provider/irc/container/IRCAbstractContainer.java"
117,19,17,3,0,0,0,0.00124458070661355,1,0,1,1,826,275,585,15,0,0,n,"incubation/bundles/org.eclipse.ecf.bulletinboard.commons/src/org/eclipse/ecf/internal/bulletinboard/commons/AbstractBulletinBoard.java"
5,0,0,1,0,0,0,0.000344158963759579,1,0,1,1,924,924,924,924,1,1,n,"framework/bundles/org.eclipse.ecf.ui/src/org/eclipse/ecf/internal/ui/wizards/ConnectWizardNode.java"
20,0,0,1,0,0,0,0.000284013219102881,1,0,1,1,674,674,674,674,0,0,n,"examples/bundles/org.eclipse.ecf.examples.webinar/src/org/eclipse/ecf/internal/examples/webinar/util/rosterview/ShowAllRostersContribution.java"
0,0,0,1,0,0,0,0.000535096041404107,1,0,1,1,748,748,748,748,1,1,n,"examples/bundles/org.eclipse.ecf.example.collab/src/org/eclipse/ecf/internal/example/collab/ui/SpacerFieldEditor.java"
34,0,0,1,0,0,0,0.000317978959482287,1,0,1,1,746,746,746,746,1,0,n,"examples/bundles/org.eclipse.ecf.example.collab/src/org/eclipse/ecf/example/collab/share/HelloMessageSharedObject.java"
1,0,0,1,0,0,0,0.000238474459099572,1,0,1,1,126,126,126,126,0,0,n,"framework/bundles/org.eclipse.ecf.presence/src/org/eclipse/ecf/presence/search/IUserSearchListener.java"
6,1,0,2,0,0,0,0.000887196303956068,1,0,1,1,951,475,908,42,1,1,n,"framework/bundles/org.eclipse.ecf.sharedobject/src/org/eclipse/ecf/core/sharedobject/SharedObjectAddAbortException.java"
179,180,39,17,0,0,0,0.00977624461057336,2,0,2,0.529411764705882,1581,93,951,0,7,4,n,"examples/bundles/org.eclipse.ecf.example.sdo.editor/src/org/eclipse/ecf/example/sdo/editor/PublishedGraphTracker.java"
18,0,0,1,0,0,0,0.000151433821089007,1,0,1,1,184,184,184,184,1,0,n,"examples/bundles/org.eclipse.ecf.example.collab/src/org/eclipse/ecf/internal/example/collab/presence/PresenceContainerAdapterFactory.java"
9,0,0,1,0,0,0,0.000312096721289743,1,0,1,1,538,538,538,538,0,0,n,"providers/bundles/org.eclipse.ecf.provider.filetransfer/src/org/eclipse/ecf/provider/filetransfer/outgoing/MultiProtocolOutgoingAdapterFactory.java"
0,0,0,1,0,0,0,0.000436884257309706,1,0,1,1,840,840,840,840,1,1,n,"providers/bundles/org.eclipse.ecf.provider.irc/src/org/eclipse/ecf/internal/provider/irc/IRCDebugOptions.java"
64,47,16,4,0,0,0,0.000397050498622854,1,0,1,1,574,143,448,0,3,1,n,"examples/bundles/org.eclipse.ecf.example.collab/src/org/eclipse/ecf/internal/example/collab/EditorCompoundContributionItem.java"
37,0,0,1,0,0,1,0.00118417667611339,1,0,1,1,1145,1145,1145,1145,1,1,y,"protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smackx/filetransfer/StreamNegotiator.java"
134,0,0,1,0,0,0,0.000342423947440234,1,0,1,1,172,172,172,172,1,1,n,"framework/bundles/org.eclipse.ecf.discovery.ui.model/src/org/eclipse/ecf/discovery/ui/model/impl/IServiceInfoImpl.java"
0,0,5,3,0,0,0,0.000734714016701255,1,0,1,1,989,329,805,77,1,1,n,"framework/bundles/org.eclipse.ecf.remoteservice/src/org/eclipse/ecf/remoteservice/events/IRemoteServiceRegisteredEvent.java"
668,272,465,28,8,2,1,0.0041787198445081,4,2,2,0.5,748,26,189,0,28,3,y,"examples/bundles/org.eclipse.ecf.example.collab/src/org/eclipse/ecf/internal/example/collab/ui/ChatComposite.java"
26,29,7,5,0,0,0,0.00228218035128314,1,0,1,1,948,189,597,2,1,1,n,"framework/bundles/org.eclipse.ecf.presence/src/org/eclipse/ecf/internal/presence/PresencePlugin.java"
0,5,1,4,0,0,0,0.00128576150710983,2,0,2,0.75,925,231,865,0,2,2,n,"framework/bundles/org.eclipse.ecf.ui/src/org/eclipse/ecf/internal/ui/wizards/IWizardRegistryConstants.java"
42,27,31,7,0,0,1,0.000627438502747013,1,0,1,1,805,115,773,0,0,0,y,"examples/bundles/org.eclipse.ecf.example.clients/src/org/eclipse/ecf/example/clients/applications/ChatSORobotApplication.java"
11,0,0,1,0,0,0,0.000595819286703143,1,0,1,1,826,826,826,826,0,0,n,"incubation/bundles/org.eclipse.ecf.bulletinboard.commons/src/org/eclipse/ecf/internal/bulletinboard/commons/parsing/DefaultPatternDescriptor.java"
9,0,1,2,0,0,0,0.000252543366400364,1,0,1,1,482,241,434,47,0,1,n,"server-side/examples/bundles/org.eclipse.ecf.examples.remoteservices.common/src/org/eclipse/ecf/examples/remoteservices/common/IRemoteEnvironmentInfo.java"
1,0,0,1,0,0,0,0.00133372165183761,1,0,1,1,1248,1248,1248,1248,1,1,n,"framework/bundles/org.eclipse.ecf/src/org/eclipse/ecf/core/events/IContainerDisconnectingEvent.java"
6,0,0,1,0,0,0,0.000326842757265007,1,0,1,1,417,417,417,417,1,1,n,"protocols/bundles/ch.ethz.iks.r_osgi.remote/src/main/java/ch/ethz/iks/r_osgi/channels/NetworkChannel.java"
3,2,2,2,0,0,0,0.000481613967129327,1,0,1,1,679,339,677,2,0,0,n,"providers/bundles/org.eclipse.ecf.provider.irc.ui/src/org/eclipse/ecf/internal/irc/ui/actions/DevoiceAction.java"
137,0,0,1,0,0,0,0.000350439819630154,1,0,1,1,775,775,775,775,1,1,n,"protocols/bundles/org.eclipse.ecf.protocol.msn/src/org/eclipse/ecf/protocol/msn/ContactList.java"
2,0,0,1,0,0,0,0.000595819286703143,1,0,1,1,826,826,826,826,0,0,n,"incubation/bundles/org.eclipse.ecf.bulletinboard/src/org/eclipse/ecf/bulletinboard/IMemberGroup.java"
85,0,0,1,0,0,1,0.00118417667611339,1,0,1,1,1145,1145,1145,1145,1,1,y,"protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smackx/filetransfer/IncomingFileTransfer.java"
3,0,0,1,0,0,0,0.00118417667611339,1,0,1,1,1145,1145,1145,1145,1,1,n,"protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smack/packet/PacketExtension.java"
4,0,0,1,0,0,0,0.000302498346714265,1,0,1,1,775,775,775,775,0,0,n,"framework/bundles/org.eclipse.ecf.telephony.call/src/org/eclipse/ecf/internal/telephony/call/Activator.java"
120,120,54,14,3,1,2,0.00414516605384916,2,1,1,0.928571428571429,946,67,493,0,14,3,y,"framework/bundles/org.eclipse.ecf.provider/src/org/eclipse/ecf/provider/generic/GenericContainerInstantiator.java"
17,2,1,2,0,0,0,0.000411683834721774,1,0,1,1,162,81,122,40,2,1,n,"framework/bundles/org.eclipse.team.ecf.ui/src/org/eclipse/team/internal/ecf/ui/handlers/CompareWithMenuContributionItem.java"
0,6,2,3,0,0,0,0.00113503103461141,2,0,2,0.666666666666667,952,317,594,168,2,1,n,"framework/bundles/org.eclipse.ecf.identity/src/org/eclipse/ecf/core/identity/IDCreateException.java"
16,6,6,3,0,0,0,0.00200529766473179,1,0,1,1,1248,416,667,283,2,2,n,"framework/bundles/org.eclipse.ecf/src/org/eclipse/ecf/core/events/ContainerEjectedEvent.java"
2,0,0,1,0,0,0,0.000595819286703143,1,0,1,1,826,826,826,826,0,0,n,"incubation/bundles/org.eclipse.ecf.bulletinboard/src/org/eclipse/ecf/bulletinboard/IBBCredentials.java"
45,1,1,2,0,0,0,0.000208218515920606,1,0,1,1,612,306,595,17,1,1,n,"applications/kosmos/bundles/org.eclipse.ecf.presence.bot.kosmos/src/org/eclipse/ecf/internal/presence/bot/kosmos/Javadoc.java"
3,4,1,4,0,0,0,0.00121433228540478,2,0,2,0.5,812,203,467,84,4,3,n,"framework/bundles/org.eclipse.ecf.discovery/src/org/eclipse/ecf/discovery/identity/IServiceID.java"
8,0,0,1,0,0,0,0.00118417667611339,1,0,1,1,1145,1145,1145,1145,1,1,n,"protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smack/filter/FromContainsFilter.java"
28,0,0,1,0,0,1,0.00118417667611339,1,0,1,1,1145,1145,1145,1145,1,1,y,"protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smackx/packet/SharedGroupsInfo.java"
9,1,4,2,0,0,0,0.000237371707178483,2,0,2,0.5,184,92,130,53,1,0,n,"examples/bundles/org.eclipse.ecf.example.collab/src/org/eclipse/ecf/example/collab/share/RosterListener.java"
25,0,0,1,0,0,0,0.000162844067727556,1,0,1,1,421,421,421,421,0,0,n,"providers/bundles/org.eclipse.ecf.provider.filetransfer.ssl/src/org/eclipse/ecf/internal/provider/filetransfer/ssl/ECFURLConnectionModifier.java"
171,0,0,1,0,0,1,0.00118417667611339,1,0,1,1,1145,1145,1145,1145,1,1,y,"protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smack/SASLAuthentication.java"
1,0,0,1,0,0,0,0.000632057491494183,1,0,1,1,948,948,948,948,0,0,n,"framework/bundles/org.eclipse.ecf.filetransfer/src/org/eclipse/ecf/filetransfer/IFileTransferListener.java"
31,85,28,26,18,2,0,0.00725145491828303,3,2,1,0.769230769230769,1478,56,380,0,26,1,n,"framework/bundles/org.eclipse.ecf.discovery/src/org/eclipse/ecf/discovery/ServiceInfo.java"
75,22,14,2,0,0,0,0.000502156580740786,1,0,1,1,516,258,445,71,0,1,n,"framework/bundles/org.eclipse.ecf.presence.collab.ui/src/org/eclipse/ecf/presence/collab/ui/screencapture/ScreenCaptureShare.java"
55,55,1,11,0,0,0,0.00156072545459553,3,1,2,0.636363636363636,909,82,561,1,5,4,n,"framework/bundles/org.eclipse.ecf.presence.ui/src/org/eclipse/ecf/internal/presence/ui/Activator.java"
36,0,0,1,0,0,1,0.000286375068349804,1,0,1,1,237,237,237,237,1,1,y,"protocols/bundles/ch.ethz.iks.slp/src/main/java/ch/ethz/iks/slp/impl/ServiceTypeRequest.java"
14,5,0,2,0,0,0,0.000238474459099572,2,0,2,0.5,126,63,126,0,0,0,n,"providers/bundles/org.eclipse.ecf.provider.xmpp/src/org/eclipse/ecf/internal/provider/xmpp/search/XMPPSearch.java"
162,3,3,3,0,0,0,0.000238474459099572,2,0,2,0.666666666666667,126,42,126,0,0,0,n,"framework/bundles/org.eclipse.ecf.presence.ui/src/org/eclipse/ecf/internal/presence/ui/dialogs/SearchContactDialog.java"
25,0,0,1,0,0,0,0.000280050926926692,1,0,1,1,722,722,722,722,0,0,n,"framework/bundles/org.eclipse.ecf.presence.collab.ui/src/org/eclipse/ecf/internal/presence/collab/ui/view/ShowViewDialogLabelProvider.java"
13,4,1,2,0,0,0,0.000584190011791865,2,0,2,0.5,815,407,773,41,1,1,n,"providers/bundles/org.eclipse.ecf.provider.msn.ui/src/org/eclipse/ecf/internal/provider/msn/ui/Activator.java"
138,0,0,1,0,0,0,0.000595819286703143,1,0,1,1,826,826,826,826,0,0,n,"incubation/bundles/org.eclipse.ecf.provider.vbulletin/src/org/eclipse/ecf/internal/provider/vbulletin/VBulletin.java"
86,0,0,1,0,0,1,0.00118417667611339,1,0,1,1,1145,1145,1145,1145,1,1,y,"protocols/bundles/org.jivesoftware.smack/src/org/jivesoftware/smack/packet/Message.java"
12,1,1,2,0,0,0,0.000723204221569174,1,0,1,1,775,387,597,178,0,0,n,"framework/bundles/org.eclipse.ecf.telephony.call/src/org/eclipse/ecf/telephony/call/CallSessionFailureReason.java"
93,1,1,2,1,1,0,0.000391244375304913,1,0,1,1,425,212,316,108,2,0,n,"protocols/bundles/org.eclipse.ecf.protocol.bittorrent/src/org/eclipse/ecf/protocol/bittorrent/TorrentServer.java"
80,27,20,4,1,1,0,0.00046076688077605,1,0,1,1,568,142,361,0,4,0,n,"incubation/bundles/org.eclipse.ecf.mylyn.ui/src/org/eclipse/ecf/internal/mylyn/ui/CompoundContextActivationContributionItem.java"
